😀	cara, cara moi riseira, sorriso
👳🏼	persoa con turbante, persoa con turbante: ton de pel claro, ton de pel claro, turbante
👳🏽	persoa con turbante, persoa con turbante: ton de pel medio, ton de pel medio, turbante
👳🏾	persoa con turbante, persoa con turbante: ton de pel escuro, ton de pel escuro, turbante
👳🏿	persoa con turbante, persoa con turbante: ton de pel moi escuro, ton de pel moi escuro, turbante
👳‍♂	home, home con turbante, turbante
👳🏻‍♂	home, home con turbante, home con turbante: ton de pel moi claro, ton de pel moi claro, turbante
👳🏼‍♂	home, home con turbante, home con turbante: ton de pel claro, ton de pel claro, turbante
👳🏽‍♂	home, home con turbante, home con turbante: ton de pel medio, ton de pel medio, turbante
👳🏾‍♂	home, home con turbante, home con turbante: ton de pel escuro, ton de pel escuro, turbante
👳🏿‍♂	home, home con turbante, home con turbante: ton de pel moi escuro, ton de pel moi escuro, turbante
👳‍♀	muller, muller con turbante, turbante
👳🏻‍♀	muller, muller con turbante, muller con turbante: ton de pel moi claro, ton de pel moi claro, turbante
👳🏼‍♀	muller, muller con turbante, muller con turbante: ton de pel claro, ton de pel claro, turbante
👳🏽‍♀	muller, muller con turbante, muller con turbante: ton de pel medio, ton de pel medio, turbante
👳🏾‍♀	muller, muller con turbante, muller con turbante: ton de pel escuro, ton de pel escuro, turbante
👳🏿‍♀	muller, muller con turbante, muller con turbante: ton de pel moi escuro, ton de pel moi escuro, turbante
👲	chinés, gorro, home, home con gorro chinés
👲🏻	chinés, gorro, home, home con gorro chinés, home con gorro chinés: ton de pel moi claro, ton de pel moi claro
👲🏼	chinés, gorro, home, home con gorro chinés, home con gorro chinés: ton de pel claro, ton de pel claro
👲🏽	chinés, gorro, home, home con gorro chinés, home con gorro chinés: ton de pel medio, ton de pel medio
👲🏾	chinés, gorro, home, home con gorro chinés, home con gorro chinés: ton de pel escuro, ton de pel escuro
👲🏿	chinés, gorro, home, home con gorro chinés, home con gorro chinés: ton de pel moi escuro, ton de pel moi escuro
🧕	muller, muller con veo islámico, musulmá, veo
🧕🏻	muller, muller con veo islámico, muller con veo islámico: ton de pel moi claro, musulmá, ton de pel moi claro, veo
🧕🏼	muller, muller con veo islámico, muller con veo islámico: ton de pel claro, musulmá, ton de pel claro, veo
🧕🏽	muller, muller con veo islámico, muller con veo islámico: ton de pel medio, musulmá, ton de pel medio, veo
🧕🏾	muller, muller con veo islámico, muller con veo islámico: ton de pel escuro, musulmá, ton de pel escuro, veo
🧕🏿	muller, muller con veo islámico, muller con veo islámico: ton de pel moi escuro, musulmá, ton de pel moi escuro, veo
🤵	elegante, etiqueta, home con smóking, traxe, voda
🤵🏻	elegante, etiqueta, home con smóking, home con smóking: ton de pel moi claro, ton de pel moi claro, traxe, voda
🤵🏼	elegante, etiqueta, home con smóking, home con smóking: ton de pel claro, ton de pel claro, traxe, voda
🤵🏽	elegante, etiqueta, home con smóking, home con smóking: ton de pel medio, ton de pel medio, traxe, voda
🤵🏾	elegante, etiqueta, home con smóking, home con smóking: ton de pel escuro, ton de pel escuro, traxe, voda
🤵🏿	elegante, etiqueta, home con smóking, home con smóking: ton de pel moi escuro, ton de pel moi escuro, traxe, voda
👰	casamento, noiva, noiva con veo, veo, voda
👰🏻	casamento, noiva, noiva con veo, noiva con veo: ton de pel moi claro, ton de pel moi claro, veo, voda
👰🏼	casamento, noiva, noiva con veo, noiva con veo: ton de pel claro, ton de pel claro, veo, voda
👰🏽	casamento, noiva, noiva con veo, noiva con veo: ton de pel medio, ton de pel medio, veo, voda
👰🏾	casamento, noiva, noiva con veo, noiva con veo: ton de pel escuro, ton de pel escuro, veo, voda
👰🏿	casamento, noiva, noiva con veo, noiva con veo: ton de pel moi escuro, ton de pel moi escuro, veo, voda
🤰	embarazada, embarazo, muller, muller embarazada
🤰🏻	embarazada, embarazo, muller, muller embarazada: ton de pel moi claro, ton de pel moi claro
🤰🏼	embarazada, embarazo, muller, muller embarazada: ton de pel claro, ton de pel claro
🤰🏽	embarazada, embarazo, muller, muller embarazada: ton de pel medio, ton de pel medio
🤰🏾	embarazada, embarazo, muller, muller embarazada: ton de pel escuro, ton de pel escuro
🤰🏿	embarazada, embarazo, muller, muller embarazada: ton de pel moi escuro, ton de pel moi escuro
🤱	aleitar, bebé, mamá, muller dando o peito, peito
🤱🏻	aleitar, bebé, mamá, muller dando o peito, muller dando o peito: ton de pel moi claro, peito, ton de pel moi claro
🤱🏼	aleitar, bebé, mamá, muller dando o peito, muller dando o peito: ton de pel claro, peito, ton de pel claro
🤱🏽	aleitar, bebé, mamá, muller dando o peito, muller dando o peito: ton de pel medio, peito, ton de pel medio
🤱🏾	aleitar, bebé, mamá, muller dando o peito, muller dando o peito: ton de pel escuro, peito, ton de pel escuro
🤱🏿	aleitar, bebé, mamá, muller dando o peito, muller dando o peito: ton de pel moi escuro, peito, ton de pel moi escuro
👼	anxiño, anxo, bebé
👼🏻	anxiño, anxiño: ton de pel moi claro, anxo, bebé, ton de pel moi claro
👼🏼	anxiño, anxiño: ton de pel claro, anxo, bebé, ton de pel claro
👼🏽	anxiño, anxiño: ton de pel medio, anxo, bebé, ton de pel medio
👼🏾	anxiño, anxiño: ton de pel escuro, anxo, bebé, ton de pel escuro
👼🏿	anxiño, anxiño: ton de pel moi escuro, anxo, bebé, ton de pel moi escuro
🎅	Nadal, Papá Noel, Santa Claus, celebración
🎅🏻	Nadal, Papá Noel, Papá Noel: ton de pel moi claro, Santa Claus, celebración, ton de pel moi claro
🎅🏼	Nadal, Papá Noel, Papá Noel: ton de pel claro, Santa Claus, celebración, ton de pel claro
🎅🏽	Nadal, Papá Noel, Papá Noel: ton de pel medio, Santa Claus, celebración, ton de pel medio
🎅🏾	Nadal, Papá Noel, Papá Noel: ton de pel escuro, Santa Claus, celebración, ton de pel escuro
🎅🏿	Nadal, Papá Noel, Papá Noel: ton de pel moi escuro, Santa Claus, celebración, ton de pel moi escuro
🤶	Mamá Noel, Nadal, mamá, señora Noel
🤶🏻	Mamá Noel, Mamá Noel: ton de pel moi claro, Nadal, mamá, señora Noel, ton de pel moi claro
🤶🏼	Mamá Noel, Mamá Noel: ton de pel claro, Nadal, mamá, señora Noel, ton de pel claro
🤶🏽	Mamá Noel, Mamá Noel: ton de pel medio, Nadal, mamá, señora Noel, ton de pel medio
🤶🏾	Mamá Noel, Mamá Noel: ton de pel escuro, Nadal, mamá, señora Noel, ton de pel escuro
🤶🏿	Mamá Noel, Mamá Noel: ton de pel moi escuro, Nadal, mamá, señora Noel, ton de pel moi escuro
🦸	heroe, superheroe, superheroína, superpoderes
🦸🏻	heroe, heroe: ton de pel moi claro, superheroe, superheroína, superpoderes, ton de pel moi claro
🦸🏼	heroe, heroe: ton de pel claro, superheroe, superheroína, superpoderes, ton de pel claro
🦸🏽	heroe, heroe: ton de pel medio, superheroe, superheroína, superpoderes, ton de pel medio
🦸🏾	heroe, heroe: ton de pel escuro, superheroe, superheroína, superpoderes, ton de pel escuro
🦸🏿	heroe, heroe: ton de pel moi escuro, superheroe, superheroína, superpoderes, ton de pel moi escuro
🦸‍♂	heroe, home, superheroe, superpoderes
🦸🏻‍♂	heroe, home, superheroe, superheroe: ton de pel moi claro, superpoderes, ton de pel moi claro
🦸🏼‍♂	heroe, home, superheroe, superheroe: ton de pel claro, superpoderes, ton de pel claro
🦸🏽‍♂	heroe, home, superheroe, superheroe: ton de pel medio, superpoderes, ton de pel medio
🦸🏾‍♂	heroe, home, superheroe, superheroe: ton de pel escuro, superpoderes, ton de pel escuro
🦸🏿‍♂	heroe, home, superheroe, superheroe: ton de pel moi escuro, superpoderes, ton de pel moi escuro
🦸‍♀	heroe, heroína, muller, superheroína, supermuller
🦸🏻‍♀	heroe, heroína, muller, superheroína, superheroína: ton de pel moi claro, supermuller, ton de pel moi claro
🦸🏼‍♀	heroe, heroína, muller, superheroína, superheroína: ton de pel claro, supermuller, ton de pel claro
🦸🏽‍♀	heroe, heroína, muller, superheroína, superheroína: ton de pel medio, supermuller, ton de pel medio
🦸🏾‍♀	heroe, heroína, muller, superheroína, superheroína: ton de pel escuro, supermuller, ton de pel escuro
🦸🏿‍♀	heroe, heroína, muller, superheroína, superheroína: ton de pel moi escuro, supermuller, ton de pel moi escuro
🦹	malo, superpoderes, vilán
🦹🏻	malo, superpoderes, ton de pel moi claro, vilán, vilán: ton de pel moi claro
🦹🏼	malo, superpoderes, ton de pel claro, vilán, vilán: ton de pel claro
🦹🏽	malo, superpoderes, ton de pel medio, vilán, vilán: ton de pel medio
🦹🏾	malo, superpoderes, ton de pel escuro, vilán, vilán: ton de pel escuro
🦹🏿	malo, superpoderes, ton de pel moi escuro, vilán, vilán: ton de pel moi escuro
🦹‍♂	home, malo, superpoderes, supervil´án, vilán
🦹🏻‍♂	home, malo, superpoderes, supervil´án, supervil´án: ton de pel moi claro, ton de pel moi claro, vilán
🦹🏼‍♂	home, malo, superpoderes, supervil´án, supervil´án: ton de pel claro, ton de pel claro, vilán
🦹🏽‍♂	home, malo, superpoderes, supervil´án, supervil´án: ton de pel medio, ton de pel medio, vilán
🦹🏾‍♂	home, malo, superpoderes, supervil´án, supervil´án: ton de pel escuro, ton de pel escuro, vilán
🦹🏿‍♂	home, malo, superpoderes, supervil´án, supervil´án: ton de pel moi escuro, ton de pel moi escuro, vilán
🦹‍♀	mala, muller, superpoderes, supervilá, vilá
🦹🏻‍♀	mala, muller, superpoderes, supervilá, supervilá: ton de pel moi claro, ton de pel moi claro, vilá
🦹🏼‍♀	mala, muller, superpoderes, supervilá, supervilá: ton de pel claro, ton de pel claro, vilá
🦹🏽‍♀	mala, muller, superpoderes, supervilá, supervilá: ton de pel medio, ton de pel medio, vilá
🦹🏾‍♀	mala, muller, superpoderes, supervilá, supervilá: ton de pel escuro, ton de pel escuro, vilá
🦹🏿‍♀	mala, muller, superpoderes, supervilá, supervilá: ton de pel moi escuro, ton de pel moi escuro, vilá
🧙	druída, feiticeiro, meigo
🧙🏻	druída, feiticeiro, feiticeiro: ton de pel moi claro, meigo, ton de pel moi claro
🧙🏼	druída, feiticeiro, feiticeiro: ton de pel claro, meigo, ton de pel claro
🧙🏽	druída, feiticeiro, feiticeiro: ton de pel medio, meigo, ton de pel medio
🧙🏾	druída, feiticeiro, feiticeiro: ton de pel escuro, meigo, ton de pel escuro
🧙🏿	druída, feiticeiro, feiticeiro: ton de pel moi escuro, meigo, ton de pel moi escuro
🧙‍♂	druída, feiticeiro, meigo
🧙🏻‍♂	druída, feiticeiro, meigo, meigo: ton de pel moi claro, ton de pel moi claro
🧙🏼‍♂	druída, feiticeiro, meigo, meigo: ton de pel claro, ton de pel claro
🧙🏽‍♂	druída, feiticeiro, meigo, meigo: ton de pel medio, ton de pel medio
🧙🏾‍♂	druída, feiticeiro, meigo, meigo: ton de pel escuro, ton de pel escuro
🧙🏿‍♂	druída, feiticeiro, meigo, meigo: ton de pel moi escuro, ton de pel moi escuro
🧙‍♀	bruxa, feiticeira, meiga
🧙🏻‍♀	bruxa, feiticeira, meiga, meiga: ton de pel moi claro, ton de pel moi claro
🧙🏼‍♀	bruxa, feiticeira, meiga, meiga: ton de pel claro, ton de pel claro
🧙🏽‍♀	bruxa, feiticeira, meiga, meiga: ton de pel medio, ton de pel medio
🧙🏾‍♀	bruxa, feiticeira, meiga, meiga: ton de pel escuro, ton de pel escuro
🧙🏿‍♀	bruxa, feiticeira, meiga, meiga: ton de pel moi escuro, ton de pel moi escuro
🧚	fada
🧚🏻	fada, fada: ton de pel moi claro, ton de pel moi claro
🧚🏼	fada, fada: ton de pel claro, ton de pel claro
🧚🏽	fada, fada: ton de pel medio, ton de pel medio
🧚🏾	fada, fada: ton de pel escuro, ton de pel escuro
🧚🏿	fada, fada: ton de pel moi escuro, ton de pel moi escuro
🧚‍♂	fada, fada de sexo masculino, home
🧚🏻‍♂	fada, fada de sexo masculino, fada de sexo masculino: ton de pel moi claro, home, ton de pel moi claro
🧚🏼‍♂	fada, fada de sexo masculino, fada de sexo masculino: ton de pel claro, home, ton de pel claro
🧚🏽‍♂	fada, fada de sexo masculino, fada de sexo masculino: ton de pel medio, home, ton de pel medio
🧚🏾‍♂	fada, fada de sexo masculino, fada de sexo masculino: ton de pel escuro, home, ton de pel escuro
🧚🏿‍♂	fada, fada de sexo masculino, fada de sexo masculino: ton de pel moi escuro, home, ton de pel moi escuro
🧚‍♀	Campaíña, fada, fada de sexo feminino, fada madriña, muller
🧚🏻‍♀	Campaíña, fada, fada de sexo feminino, fada de sexo feminino: ton de pel moi claro, fada madriña, muller, ton de pel moi claro
🧚🏼‍♀	Campaíña, fada, fada de sexo feminino, fada de sexo feminino: ton de pel claro, fada madriña, muller, ton de pel claro
🧚🏽‍♀	Campaíña, fada, fada de sexo feminino, fada de sexo feminino: ton de pel medio, fada madriña, muller, ton de pel medio
🧚🏾‍♀	Campaíña, fada, fada de sexo feminino, fada de sexo feminino: ton de pel escuro, fada madriña, muller, ton de pel escuro
🧚🏿‍♀	Campaíña, fada, fada de sexo feminino, fada de sexo feminino: ton de pel moi escuro, fada madriña, muller, ton de pel moi escuro
🧛	criatura vampírica, vampiro
🧛🏻	criatura vampírica, criatura vampírica: ton de pel moi claro, ton de pel moi claro, vampiro
🧛🏼	criatura vampírica, criatura vampírica: ton de pel claro, ton de pel claro, vampiro
🧛🏽	criatura vampírica, criatura vampírica: ton de pel medio, ton de pel medio, vampiro
🧛🏾	criatura vampírica, criatura vampírica: ton de pel escuro, ton de pel escuro, vampiro
🧛🏿	criatura vampírica, criatura vampírica: ton de pel moi escuro, ton de pel moi escuro, vampiro
🧛‍♂	Drácula, home, vampiro
🧛🏻‍♂	Drácula, home, ton de pel moi claro, vampiro, vampiro: ton de pel moi claro
🧛🏼‍♂	Drácula, home, ton de pel claro, vampiro, vampiro: ton de pel claro
🧛🏽‍♂	Drácula, home, ton de pel medio, vampiro, vampiro: ton de pel medio
