😀	cara, cara sonriendo, divertido, feliz, sonrisa
🏧	atm, banco, cajero, señal de cajero automático
🚮	basura, papelera, señal, señal de usar papelera, tirar la basura en la papelera
🚰	agua, agua potable, potable
♿️	acceso, señal, silla, silla de ruedas, símbolo, símbolo de silla de ruedas
🚹️	aseo de caballeros, aseo para hombres, baño, servicio, señal, señal con un hombre
🚺️	aseo de señoras, baño, servicio, señal, señal con una mujer, señal de aseo para mujeres
🚻	aseos, servicios, señal de aseos, wc
🚼️	bebé, cambiar, lactancia, señal de bebé
🚾	WC, aseos, lavabo, servicios
🛂	control, control de pasaportes, pasaportes
🛃	aduana
🛄	equipaje, maleta, recogida de equipajes
🛅	consigna, depósito, equipaje, servicio de equipaje en depósito
⚠️	advertencia, cuidado, señal
🚸	cruzando, niños, niños cruzando, señal
⛔️	dirección prohibida, no, prohibido, señal, señal de dirección prohibida
🚫	entrar, no, pasar, prohibición, prohibido
🚳	bicicleta, bicicletas prohibidas, prohibido, vehículo
🚭️	fumar, no, prohibido, prohibido fumar, señal
🚯	basura, prohibido, prohibido tirar basura, señal, señal de no tirar basura
🚱	agua, agua no potable, no potable
🚷	peatones, peatón, prohibido, prohibido el paso de peatones, señal
📵	móvil, no hacer llamadas, prohibido, prohibido el uso de móviles, teléfono
🔞	prohibido, prohibido para menores de 18 años, prohibido para menos de 18 años
☢️	radiactividad, radiactivo, radioactividad, radioactivo, señal
☣️	peligro, riesgo biológico, señal
⬆️	dirección, flecha, flecha arriba, flecha hacia arriba, norte
↗️	arriba, derecha, dirección, flecha, flecha hacia la esquina superior derecha, noreste
➡️	derecha, dirección, este, flecha, flecha hacia la derecha
↘️	abajo, derecha, dirección, flecha, flecha hacia la esquina inferior derecha, sudeste
⬇️	abajo, dirección, flecha, flecha hacia abajo, sur
↙️	abajo, dirección, flecha, flecha hacia la esquina inferior izquierda, izquierda, suroeste
⬅️	flecha, flecha hacia la izquierda, izquierda, oeste
↖️	arriba, dirección, flecha, flecha hacia la esquina superior izquierda, izquierda, noroeste
↕️	abajo, arriba, dirección, flecha, flecha arriba y abajo
↔️	derecha, dirección, flecha, flecha izquierda y derecha, izquierda
↩️	curva, dirección, flecha, flecha derecha curvándose a la izquierda, izquierda
↪️	curva, derecha, dirección, flecha, flecha izquierda curvándose a la derecha
⤴️	arriba, curva, dirección, flecha, flecha derecha curvándose hacia arriba
⤵️	abajo, curva, dirección, flecha, flecha derecha curvándose hacia abajo
🔃	flechas, flechas verticales en sentido horario, flechas verticales sentido horario, horario, señal de recarga
🔄	dirección, flechas, flechas en sentido antihorario, sentido antihorario, señal de recarga
🔙	atrás, atrás con flecha izquierda, back, flecha, flecha BACK, flecha a la izquierda
🔚	final, final con flecha izquierda, flecha, flecha END, flecha a la izquierda
🔛	flecha, flecha ON!, flecha de doble punta con la palabra "on" encima, on, señal
🔜	flecha, flecha SOON, soon, soon con flecha a la derecha
🔝	arriba, flecha TOP, flecha hacia arriba, top, top con flecha hacia arriba
🛐	culto, lugar de culto, religión
⚛️	símbolo, símbolo de átomo, átomo
🕉️	hindú, om, religión
✡️	david, estrella, estrella de David, estrella de david, judaísmo, religión
☸️	budismo, dharma, religión, rueda, rueda del dharma
☯️	religión, taoísmo, yang, yin, yin yang
✝️	cristianismo, cruz, cruz latina, religión
☦️	cruz, cruz ortodoxa, religión
☪️	estrella, islam, luna, media luna y estrella, religión
☮️	paz, símbolo de la paz
🕎	candelabro, menorá, religión
🔯	adivinación, buena fortuna, estrella, estrella de seis puntas, seis puntas
♈️	Aries, aries, carnero, zodiaco
♉️	Tauro, buey, tauro, toro, zodiaco
♊️	Géminis, gemelos, géminis, zodiaco
♋️	Cáncer, cangrejo, cáncer, zodiaco
♌️	Leo, leo, león, zodiaco
♍️	Virgo, virgo, zodiaco
♎️	Libra, balanza, escala, justicia, libra, zodiaco
♏️	Escorpio, escorpio, escorpión, zodiaco
♐️	Sagitario, arquero, sagitario, zodiaco
♑️	Capricornio, cabra, capricornio, zodiaco
♒️	Acuario, acuario, agua, zodiaco
♓️	Piscis, pescado, pez, piscis, zodiaco
⛎	Ofiuco, ofiuco, serpiente, zodiaco
🔀	cruzado, flechas, flechas entrecruzadas, reproducción aleatoria
🔁	flechas, repetición, repetir
🔂	flechas, repetición, repetir una vez, uno
▶	botón de reproducción, flecha, reproducir, triángulo
⏩	avance rápido, avanzar, doble, flecha
⏭	pista siguiente, raya vertical, siguiente, triángulos
⏯	pausa, reproducir, reproducir o pausa, triángulo
◀	izquierda, retroceso, triángulo
⏪	flecha, flecha doble a la izquierda, izquierda, rebobinado, rebobinar
⏮	atrás, escena anterior, pista anterior, triángulo
🔼	arriba, botón, botón triángulo hacia arriba, triángulo, triángulo hacia arriba
⏫	arriba, flecha, triángulo doble hacia arriba
🔽	abajo, botón, botón triángulo hacia abajo, triángulo, triángulo hacia abajo
⏬	triángulo, triángulo doble abajo, triángulo doble hacia abajo
⏸️	barras, botón, pausa, vertical
⏹️	botón, cuadrado, detener, parar
⏺️	botón, círculo, grabar
⏏️	botón, expulsar
🎦	cine, entretenimiento, película
🔅	bajo, brillo, brillo bajo, señal de brillo bajo, tenue
🔆	alto, brillante, brillo, brillo alto, señal de brillo alto
📶	antena, barras de cobertura, celular, móvil, señal, teléfono
📳	modo vibración, móvil, teléfono, teléfono celular, vibración
📴	apagado, móvil, teléfono, teléfono celular, teléfono móvil apagado
♀️	mujer, signo, signo femenino, símbolo
♂️	hombre, signo, signo masculino, símbolo
⚕️	asclepio, esculapio, medicina, serpiente, símbolo de medicina
♾️	ilimitado, infinito, siempre, universal
♻️	reciclaje, reciclar, señal, símbolo de reciclaje, símbolo universal de reciclaje sólido, universal
⚜	flor, flor de lis, lis
🔱	ancla, emblema, emblema de tridente, tridente
📛	etiqueta, etiqueta identificativa, nombre
🔰	amarillo, japonés, principiante, símbolo japonés para principiante, verde
⭕️	aro, círculo, círculo rojo hueco, o, rojo
✅	botón, botón de marca de verificación, marca, selección, verificación, ✓
☑️	casilla, casilla con marca de verificación, marca, selección, verificación, ✓
✔️	marca, marca de verificación, selección, verificación, ✓
✖️	cancelar, marca, multiplicación, prohibido, signo de multiplicación, x, ×
❌	cancelar, cruz, marca de cruz, marca de tachado, tachar, x, ×
❎	botón con marca de cruz, casilla, cruz, marca, x, ×
➕	+, más, signo, signo más, suma
➖	-, menos, resta, signo, signo menos, −
➗	división, signo, signo de división, ÷
➰	bucle, giro, tirabuzón
➿	bucle, bucle doble, doble
〽️	alternancia, marca, marca de alternancia
✳️	*, asterisco, asterisco de ocho puntas
✴️	*, estrella, estrella de ocho puntas
❇️	*, chispa
‼️	!!, exclamación, exclamación doble, puntuación, sorpresa
⁉️	!, !?, ?, exclamación, exclamación e interrogación, interrogación, pregunta, puntuación
❓️	?, interrogación, pregunta, puntuación, signo de interrogación
❔	?, interrogación, interrogación blanca, pregunta, puntuación
❕	!, exclamación, exclamación blanca, puntuación
❗️	!, exclamación, puntuación, signo de exclamación
〰️	guion, guion ondulado, marca de sonido largo, ondulado
©️	c, copyright, símbolo
®️	marca registrada, r, símbolo de marca registrada
™️	marca comercial, símbolo de marca comercial
#⃣	Teclas, Teclas: #
*⃣	Teclas, Teclas: *
0⃣	Teclas, Teclas: 0
1⃣	Teclas, Teclas: 1
2⃣	Teclas, Teclas: 2
3⃣	Teclas, Teclas: 3
4⃣	Teclas, Teclas: 4
5⃣	Teclas, Teclas: 5
6⃣	Teclas, Teclas: 6
7⃣	Teclas, Teclas: 7
8⃣	Teclas, Teclas: 8
9⃣	Teclas, Teclas: 9
🔟	Teclas, Teclas: 10
🔠	abcd, letras, letras latinas mayúsculas, mayúsculas
🔡	abcd, letras, letras latinas minúsculas, minúsculas
🔢	1234, dígitos, números
🔣	símbolos, 〒♪&%
🔤	ABC, alfabeto latino, latino
🅰️	A, grupo, grupo sanguíneo A, sanguíneo, tipo A
🆎	AB, grupo, grupo sanguíneo AB, sanguíneo, tipo AB
🅱️	B, grupo, grupo sanguíneo B, sanguíneo, tipo B
🆑	borrar, símbolo
🆒	botón, botón COOL, cool, mola
🆓	botón FREE, gratis, símbolo gratis
ℹ️	i, información
🆔	ID, identidad, símbolo de identificación, símbolo identidad
Ⓜ️	círculo, m, m en círculo
🆕	NEW, botón, botón NEW, nuevo
🆖	botón, botón NG, ng, nuevo
🅾️	grupo sanguíneo, grupo sanguíneo tipo O, o
🆗	botón, botón OK, ok
🅿️	aparcamiento, p, parking
🆘	ayuda, socorro, sos, símbolo, símbolo de socorro
🆙	arriba, botón UP!, información, novedad, símbolo, up
🆚	botón VS, contra, frente a, símbolo, versus, vs
🈁	ideograma japonés para "aquí", japonés, katakana, “aquí”
🈂️	cortesía, ideograma japonés para "de cortesía", japonés, katakana
🈷	ideograma, ideograma japonés para "cantidad mensual", japonés, kanji, “cantidad mensual”
🈶	ideograma, ideograma japonés para "de pago", japonés, kanji, “de pago”
🈯	ideograma, ideograma japonés para "reservado", japonés, kanji, reservado
🉐	ganga, ideograma, ideograma japonés para "ganga", japonés, kanji
🈹	descuento, ideograma, ideograma japonés para "descuento", japonés, kanji
🈚	gratis, ideograma, ideograma japonés para "gratis", japonés, kanji
🈲	ideograma, ideograma japonés para "prohibido", japonés, kanji, prohibido
🉑	aceptable, ideograma, ideograma japonés para "aceptable", japonés, kanji
🈸	aplicación, ideograma, ideograma japonés para "aplicación", japonés, kanji
🈴	aprobado, ideograma, ideograma japonés para "aprobado", japonés, kanji
🈳	ideograma, ideograma japonés para "vacante", japonés, kanji, vacante
㊗️	enhorabuena, ideograma, ideograma japonés para "enhorabuena", japonés, kanji
㊙️	ideograma, ideograma japonés para "secreto", japonés, kanji, secreto
🈺	abierto, ideograma, ideograma japonés para "abierto", japonés, kanji
🈵	completo, ideograma, ideograma japonés para "completo", japonés, kanji, lleno
🔴	círculo, círculo rojo grande, geometría, rojo
🟠	círculo, círculo naranja, naranja
🟡	amarillo, círculo, círculo amarillo
🟢	círculo, círculo verde, verde
🔵	azul, círculo, círculo azul grande, geometría
🟣	círculo, círculo morado, lila, morado, púrpura
🟤	círculo, círculo marrón, marrón
⚫️	círculo, círculo negro, geometría
⚪️	círculo, círculo blanco, geometría
🟥	cuadrado, cuadrado rojo, rojo
🟧	cuadrado, cuadrado naranja, naranja
🟨	amarillo, cuadrado, cuadrado amarillo
🟩	cuadrado, cuadrado verde, verde
🟦	azul, cuadrado, cuadrado azul
🟪	cuadrado, cuadrado morado, lila, morado, púrpura
🟫	cuadrado, cuadrado marrón, marrón
⬛️	cuadrado, cuadrado negro grande, geometría, negro
⬜️	blanco, cuadrado, cuadrado blanco grande, geometría
◼️	cuadrado, cuadrado negro mediano, geometría, negro
◻️	blanco, cuadrado, cuadrado blanco mediano, geometría
◾️	cuadrado, cuadrado negro mediano-pequeño, geometría, negro
◽️	blanco, cuadrado, cuadrado blanco mediano-pequeño, geometría
▪️	cuadrado, cuadrado negro pequeño, geometría, negro
▫️	blanco, cuadrado, cuadrado blanco pequeño, geometría
🔶	geometría, naranja, rombo, rombo naranja grande
🔷	azul, geometría, rombo, rombo azul grande
🔸	geometría, naranja, rombo, rombo naranja pequeño
🔹	azul, geometría, rombo, rombo azul pequeño
🔺	geometría, rojo, triángulo, triángulo hacia arriba rojo, triángulo rojo hacia arriba
🔻	geometría, rojo, triángulo, triángulo hacia abajo rojo, triángulo rojo hacia abajo
💠	flor, geometría, rombo, rombo con pétalo
🔘	botón, botón de opción, opción
🔳	botón, botón cuadrado con borde blanco, cuadrado
🔲	botón, botón cuadrado con borde negro, cuadrado
🏁	bandera, bandera de cuadros, carreras, cuadros, deporte, motor
🚩	bandera, bandera de localización triangular, bandera informativa de localización, bandera triangular, localización
🎌	banderas, banderas cruzadas, celebración, japón
🏴	bandera, bandera negra, negra, ondear
🏳️	bandera, bandera blanca, blanca, ondear
🏳‍🌈	arcoíris, bandera, bandera del arcoíris
🏴‍☠	Jolly Roger, bandera pirata, botín, pirata, tesoro
🇦🇨	Bandera, Bandera: Isla de la Ascensión
🇦🇩	Bandera, Bandera: Andorra
🇦🇪	Bandera, Bandera: Emiratos Árabes Unidos
🇦🇫	Bandera, Bandera: Afganistán
🇦🇬	Bandera, Bandera: Antigua y Barbuda
🇦🇮	Bandera, Bandera: Anguila
🇦🇱	Bandera, Bandera: Albania
🇦🇲	Bandera, Bandera: Armenia
🇦🇴	Bandera, Bandera: Angola
🇦🇶	Bandera, Bandera: Antártida
🇦🇷	Bandera, Bandera: Argentina
🇦🇸	Bandera, Bandera: Samoa Americana
🇦🇹	Bandera, Bandera: Austria
🇦🇺	Bandera, Bandera: Australia
🇦🇼	Bandera, Bandera: Aruba
🇦🇽	Bandera, Bandera: Islas Åland
🇦🇿	Bandera, Bandera: Azerbaiyán
🇧🇦	Bandera, Bandera: Bosnia y Herzegovina
🇧🇧	Bandera, Bandera: Barbados
🇧🇩	Bandera, Bandera: Bangladés
🇧🇪	Bandera, Bandera: Bélgica
🇧🇫	Bandera, Bandera: Burkina Faso
🇧🇬	Bandera, Bandera: Bulgaria
🇧🇭	Bandera, Bandera: Baréin
🇧🇮	Bandera, Bandera: Burundi
🇧🇯	Bandera, Bandera: Benín
🇧🇱	Bandera, Bandera: San Bartolomé
🇧🇲	Bandera, Bandera: Bermudas
🇧🇳	Bandera, Bandera: Brunéi
🇧🇴	Bandera, Bandera: Bolivia
🇧🇶	Bandera, Bandera: Caribe neerlandés
🇧🇷	Bandera, Bandera: Brasil
🇧🇸	Bandera, Bandera: Bahamas
🇧🇹	Bandera, Bandera: Bután
🇧🇻	Bandera, Bandera: Isla Bouvet
🇧🇼	Bandera, Bandera: Botsuana
🇧🇾	Bandera, Bandera: Bielorrusia
🇧🇿	Bandera, Bandera: Belice
🇨🇦	Bandera, Bandera: Canadá
🇨🇨	Bandera, Bandera: Islas Cocos
🇨🇩	Bandera, Bandera: República Democrática del Congo
🇨🇫	Bandera, Bandera: República Centroafricana
🇨🇬	Bandera, Bandera: Congo
🇨🇭	Bandera, Bandera: Suiza
🇨🇮	Bandera, Bandera: Côte d’Ivoire
🇨🇰	Bandera, Bandera: Islas Cook
🇨🇱	Bandera, Bandera: Chile
🇨🇲	Bandera, Bandera: Camerún
🇨🇳	Bandera, Bandera: China
🇨🇴	Bandera, Bandera: Colombia
🇨🇵	Bandera, Bandera: Isla Clipperton
🇨🇷	Bandera, Bandera: Costa Rica
🇨🇺	Bandera, Bandera: Cuba
🇨🇻	Bandera, Bandera: Cabo Verde
🇨🇼	Bandera, Bandera: Curazao
🇨🇽	Bandera, Bandera: Isla de Navidad
🇨🇾	Bandera, Bandera: Chipre
🇨🇿	Bandera, Bandera: Chequia
🇩🇪	Bandera, Bandera: Alemania
🇩🇬	Bandera, Bandera: Diego García
🇩🇯	Bandera, Bandera: Yibuti
🇩🇰	Bandera, Bandera: Dinamarca
🇩🇲	Bandera, Bandera: Dominica
🇩🇴	Bandera, Bandera: República Dominicana
🇩🇿	Bandera, Bandera: Argelia
🇪🇦	Bandera, Bandera: Ceuta y Melilla
🇪🇨	Bandera, Bandera: Ecuador
🇪🇪	Bandera, Bandera: Estonia
🇪🇬	Bandera, Bandera: Egipto
🇪🇭	Bandera, Bandera: Sáhara Occidental
🇪🇷	Bandera, Bandera: Eritrea
🇪🇸	Bandera, Bandera: España
🇪🇹	Bandera, Bandera: Etiopía
🇪🇺	Bandera, Bandera: Unión Europea
🇫🇮	Bandera, Bandera: Finlandia
🇫🇯	Bandera, Bandera: Fiyi
🇫🇰	Bandera, Bandera: Islas Malvinas
🇫🇲	Bandera, Bandera: Micronesia
🇫🇴	Bandera, Bandera: Islas Feroe
🇫🇷	Bandera, Bandera: Francia
🇬🇦	Bandera, Bandera: Gabón
🇬🇧	Bandera, Bandera: Reino Unido
🇬🇩	Bandera, Bandera: Granada
🇬🇪	Bandera, Bandera: Georgia
🇬🇫	Bandera, Bandera: Guayana Francesa
🇬🇬	Bandera, Bandera: Guernsey
🇬🇭	Bandera, Bandera: Ghana
🇬🇮	Bandera, Bandera: Gibraltar
🇬🇱	Bandera, Bandera: Groenlandia
🇬🇲	Bandera, Bandera: Gambia
🇬🇳	Bandera, Bandera: Guinea
🇬🇵	Bandera, Bandera: Guadalupe
🇬🇶	Bandera, Bandera: Guinea Ecuatorial
