🤟🏿	هٿ, پيار جو اشارو, پيار جو اشارو: ڪارو رنگ, ڪارو رنگ
🤘	آڱر, سڱ, سڱن جو نشان, شور مچايو, هٿ
🤘🏻	آڱر, سڱ, سڱن جو نشان, سڱن جو نشان: گوري رنگت, شور مچايو, هٿ, گوري رنگت
🤘🏼	آڱر, سڱ, سڱن جو نشان, سڱن جو نشان: وچولي گوري رنگت, شور مچايو, هٿ, وچولي گوري رنگت
🤘🏽	آڱر, سڱ, سڱن جو نشان, سڱن جو نشان: پڪو رنگ, شور مچايو, هٿ, پڪو رنگ
🤘🏾	آڱر, سڱ, سڱن جو نشان, سڱن جو نشان: وچولو ڪارو رنگ, شور مچايو, هٿ, وچولو ڪارو رنگ
🤘🏿	آڱر, سڱ, سڱن جو نشان, سڱن جو نشان: ڪارو رنگ, شور مچايو, هٿ, ڪارو رنگ
🤙	مونکي ڪال ڪريو هٿ, هٿ, ڪال
🤙🏻	مونکي ڪال ڪريو هٿ, مونکي ڪال ڪريو هٿ: گوري رنگت, هٿ, ڪال, گوري رنگت
🤙🏼	مونکي ڪال ڪريو هٿ, مونکي ڪال ڪريو هٿ: وچولي گوري رنگت, هٿ, وچولي گوري رنگت, ڪال
🤙🏽	مونکي ڪال ڪريو هٿ, مونکي ڪال ڪريو هٿ: پڪو رنگ, هٿ, پڪو رنگ, ڪال
🤙🏾	مونکي ڪال ڪريو هٿ, مونکي ڪال ڪريو هٿ: وچولو ڪارو رنگ, هٿ, وچولو ڪارو رنگ, ڪال
🤙🏿	مونکي ڪال ڪريو هٿ, مونکي ڪال ڪريو هٿ: ڪارو رنگ, هٿ, ڪارو رنگ, ڪال
👈️	آڱر, اشارو ڪرڻ, شهادت واري آڱر, هٿ, کاٻو هٿ, کاٻي هٿ جي آڱر کاٻي طرف اشارو ڪندي
👈🏻	آڱر, اشارو ڪرڻ, شهادت واري آڱر, هٿ, کاٻو هٿ, کاٻي هٿ جي آڱر کاٻي طرف اشارو ڪندي, کاٻي هٿ جي آڱر کاٻي طرف اشارو ڪندي: گوري رنگت, گوري رنگت
👈🏼	آڱر, اشارو ڪرڻ, شهادت واري آڱر, هٿ, وچولي گوري رنگت, کاٻو هٿ, کاٻي هٿ جي آڱر کاٻي طرف اشارو ڪندي, کاٻي هٿ جي آڱر کاٻي طرف اشارو ڪندي: وچولي گوري رنگت
👈🏽	آڱر, اشارو ڪرڻ, شهادت واري آڱر, هٿ, پڪو رنگ, کاٻو هٿ, کاٻي هٿ جي آڱر کاٻي طرف اشارو ڪندي, کاٻي هٿ جي آڱر کاٻي طرف اشارو ڪندي: پڪو رنگ
👈🏾	آڱر, اشارو ڪرڻ, شهادت واري آڱر, هٿ, وچولو ڪارو رنگ, کاٻو هٿ, کاٻي هٿ جي آڱر کاٻي طرف اشارو ڪندي, کاٻي هٿ جي آڱر کاٻي طرف اشارو ڪندي: وچولو ڪارو رنگ
👈🏿	آڱر, اشارو ڪرڻ, شهادت واري آڱر, هٿ, کاٻو هٿ, کاٻي هٿ جي آڱر کاٻي طرف اشارو ڪندي, کاٻي هٿ جي آڱر کاٻي طرف اشارو ڪندي: ڪارو رنگ, ڪارو رنگ
👉️	آڱر, اشارو ڪرڻ, شهادت واري آڱر, هٿ, کاٻو هٿ, کاٻي هٿ جي آڱر ساڄي طرف اشارو ڪندي
👉🏻	آڱر, اشارو ڪرڻ, شهادت واري آڱر, هٿ, کاٻو هٿ, کاٻي هٿ جي آڱر ساڄي طرف اشارو ڪندي, کاٻي هٿ جي آڱر ساڄي طرف اشارو ڪندي: گوري رنگت, گوري رنگت
👉🏼	آڱر, اشارو ڪرڻ, شهادت واري آڱر, هٿ, وچولي گوري رنگت, کاٻو هٿ, کاٻي هٿ جي آڱر ساڄي طرف اشارو ڪندي, کاٻي هٿ جي آڱر ساڄي طرف اشارو ڪندي: وچولي گوري رنگت
👉🏽	آڱر, اشارو ڪرڻ, شهادت واري آڱر, هٿ, پڪو رنگ, کاٻو هٿ, کاٻي هٿ جي آڱر ساڄي طرف اشارو ڪندي, کاٻي هٿ جي آڱر ساڄي طرف اشارو ڪندي: پڪو رنگ
👉🏾	آڱر, اشارو ڪرڻ, شهادت واري آڱر, هٿ, وچولو ڪارو رنگ, کاٻو هٿ, کاٻي هٿ جي آڱر ساڄي طرف اشارو ڪندي, کاٻي هٿ جي آڱر ساڄي طرف اشارو ڪندي: وچولو ڪارو رنگ
👉🏿	آڱر, اشارو ڪرڻ, شهادت واري آڱر, هٿ, کاٻو هٿ, کاٻي هٿ جي آڱر ساڄي طرف اشارو ڪندي, کاٻي هٿ جي آڱر ساڄي طرف اشارو ڪندي: ڪارو رنگ, ڪارو رنگ
👆️	آڱر, اشارو ڪرڻ, شهادت واري آڱر, مٿي, هٿ, کاٻو هٿ, کاٻي هٿ جي آڱر مٿي اشارو ڪندي
👆🏻	آڱر, اشارو ڪرڻ, شهادت واري آڱر, مٿي, هٿ, کاٻو هٿ, کاٻي هٿ جي آڱر مٿي اشارو ڪندي, کاٻي هٿ جي آڱر مٿي اشارو ڪندي: گوري رنگت, گوري رنگت
👆🏼	آڱر, اشارو ڪرڻ, شهادت واري آڱر, مٿي, هٿ, وچولي گوري رنگت, کاٻو هٿ, کاٻي هٿ جي آڱر مٿي اشارو ڪندي, کاٻي هٿ جي آڱر مٿي اشارو ڪندي: وچولي گوري رنگت
👆🏽	آڱر, اشارو ڪرڻ, شهادت واري آڱر, مٿي, هٿ, پڪو رنگ, کاٻو هٿ, کاٻي هٿ جي آڱر مٿي اشارو ڪندي, کاٻي هٿ جي آڱر مٿي اشارو ڪندي: پڪو رنگ
👆🏾	آڱر, اشارو ڪرڻ, شهادت واري آڱر, مٿي, هٿ, وچولو ڪارو رنگ, کاٻو هٿ, کاٻي هٿ جي آڱر مٿي اشارو ڪندي, کاٻي هٿ جي آڱر مٿي اشارو ڪندي: وچولو ڪارو رنگ
👆🏿	آڱر, اشارو ڪرڻ, شهادت واري آڱر, مٿي, هٿ, کاٻو هٿ, کاٻي هٿ جي آڱر مٿي اشارو ڪندي, کاٻي هٿ جي آڱر مٿي اشارو ڪندي: ڪارو رنگ, ڪارو رنگ
🖕	آڱر, هٿ, وچين آڱر
🖕🏻	آڱر, هٿ, وچين آڱر, وچين آڱر: گوري رنگت, گوري رنگت
🖕🏼	آڱر, هٿ, وچولي گوري رنگت, وچين آڱر, وچين آڱر: وچولي گوري رنگت
🖕🏽	آڱر, هٿ, وچين آڱر, وچين آڱر: پڪو رنگ, پڪو رنگ
🖕🏾	آڱر, هٿ, وچولو ڪارو رنگ, وچين آڱر, وچين آڱر: وچولو ڪارو رنگ
🖕🏿	آڱر, هٿ, وچين آڱر, وچين آڱر: ڪارو رنگ, ڪارو رنگ
👇️	آڱر, اشارو ڪرڻ, شهادت واري آڱر, مٿي, هٿ, کاٻو هٿ, کاٻي هٿ جي آڱر هيٺ اشارو ڪندي
👇🏻	آڱر, اشارو ڪرڻ, شهادت واري آڱر, مٿي, هٿ, کاٻو هٿ, کاٻي هٿ جي آڱر هيٺ اشارو ڪندي, کاٻي هٿ جي آڱر هيٺ اشارو ڪندي: گوري رنگت, گوري رنگت
👇🏼	آڱر, اشارو ڪرڻ, شهادت واري آڱر, مٿي, هٿ, وچولي گوري رنگت, کاٻو هٿ, کاٻي هٿ جي آڱر هيٺ اشارو ڪندي, کاٻي هٿ جي آڱر هيٺ اشارو ڪندي: وچولي گوري رنگت
👇🏽	آڱر, اشارو ڪرڻ, شهادت واري آڱر, مٿي, هٿ, پڪو رنگ, کاٻو هٿ, کاٻي هٿ جي آڱر هيٺ اشارو ڪندي, کاٻي هٿ جي آڱر هيٺ اشارو ڪندي: پڪو رنگ
👇🏾	آڱر, اشارو ڪرڻ, شهادت واري آڱر, مٿي, هٿ, وچولو ڪارو رنگ, کاٻو هٿ, کاٻي هٿ جي آڱر هيٺ اشارو ڪندي, کاٻي هٿ جي آڱر هيٺ اشارو ڪندي: وچولو ڪارو رنگ
👇🏿	آڱر, اشارو ڪرڻ, شهادت واري آڱر, مٿي, هٿ, کاٻو هٿ, کاٻي هٿ جي آڱر هيٺ اشارو ڪندي, کاٻي هٿ جي آڱر هيٺ اشارو ڪندي: ڪارو رنگ, ڪارو رنگ
☝️	آڱر, آڱر مٿي طرف اشارو ڪندي, اشارو ڪرڻ, شهادت واري آڱر, هٿ, کاٻو هٿ
