😀	lol, rindo, risada, rosto, rosto risonho
👨🏼‍💻	desenvolvedor, homem, inventor, pele morena clara, programador, software, tecnólogo, tecnólogo: pele morena clara
👨🏽‍💻	desenvolvedor, homem, inventor, pele morena, programador, software, tecnólogo, tecnólogo: pele morena
👨🏾‍💻	desenvolvedor, homem, inventor, pele morena escura, programador, software, tecnólogo, tecnólogo: pele morena escura
👨🏿‍💻	desenvolvedor, homem, inventor, pele escura, programador, software, tecnólogo, tecnólogo: pele escura
👩‍💻	desenvolvedora, inventora, mulher, programadora, software, tecnóloga
👩🏻‍💻	desenvolvedora, inventora, mulher, pele clara, programadora, software, tecnóloga, tecnóloga: pele clara
👩🏼‍💻	desenvolvedora, inventora, mulher, pele morena clara, programadora, software, tecnóloga, tecnóloga: pele morena clara
👩🏽‍💻	desenvolvedora, inventora, mulher, pele morena, programadora, software, tecnóloga, tecnóloga: pele morena
👩🏾‍💻	desenvolvedora, inventora, mulher, pele morena escura, programadora, software, tecnóloga, tecnóloga: pele morena escura
👩🏿‍💻	desenvolvedora, inventora, mulher, pele escura, programadora, software, tecnóloga, tecnóloga: pele escura
👨‍🎤	artista, ator, cantor, homem, pop, rock
👨🏻‍🎤	artista, ator, cantor, cantor: pele clara, homem, pele clara, pop, rock
👨🏼‍🎤	artista, ator, cantor, cantor: pele morena clara, homem, pele morena clara, pop, rock
👨🏽‍🎤	artista, ator, cantor, cantor: pele morena, homem, pele morena, pop, rock
👨🏾‍🎤	artista, ator, cantor, cantor: pele morena escura, homem, pele morena escura, pop, rock
👨🏿‍🎤	artista, ator, cantor, cantor: pele escura, homem, pele escura, pop, rock
👩‍🎤	artista, atriz, cantora, mulher, pop, rock
👩🏻‍🎤	artista, atriz, cantora, cantora: pele clara, mulher, pele clara, pop, rock
👩🏼‍🎤	artista, atriz, cantora, cantora: pele morena clara, mulher, pele morena clara, pop, rock
👩🏽‍🎤	artista, atriz, cantora, cantora: pele morena, mulher, pele morena, pop, rock
👩🏾‍🎤	artista, atriz, cantora, cantora: pele morena escura, mulher, pele morena escura, pop, rock
👩🏿‍🎤	artista, atriz, cantora, cantora: pele escura, mulher, pele escura, pop, rock
👨‍🎨	artista, artista plástico, homem, pintura
👨🏻‍🎨	artista, artista plástico, artista plástico: pele clara, homem, pele clara, pintura
👨🏼‍🎨	artista, artista plástico, artista plástico: pele morena clara, homem, pele morena clara, pintura
👨🏽‍🎨	artista, artista plástico, artista plástico: pele morena, homem, pele morena, pintura
👨🏾‍🎨	artista, artista plástico, artista plástico: pele morena escura, homem, pele morena escura, pintura
👨🏿‍🎨	artista, artista plástico, artista plástico: pele escura, homem, pele escura, pintura
👩‍🎨	artista, artista plástica, mulher, pintura
👩🏻‍🎨	artista, artista plástica, artista plástica: pele clara, mulher, pele clara, pintura
👩🏼‍🎨	artista, artista plástica, artista plástica: pele morena clara, mulher, pele morena clara, pintura
👩🏽‍🎨	artista, artista plástica, artista plástica: pele morena, mulher, pele morena, pintura
👩🏾‍🎨	artista, artista plástica, artista plástica: pele morena escura, mulher, pele morena escura, pintura
👩🏿‍🎨	artista, artista plástica, artista plástica: pele escura, mulher, pele escura, pintura
👨‍✈	avião, homem, piloto de avião homem
👨🏻‍✈	avião, homem, pele clara, piloto de avião homem, piloto de avião homem: pele clara
👨🏼‍✈	avião, homem, pele morena clara, piloto de avião homem, piloto de avião homem: pele morena clara
👨🏽‍✈	avião, homem, pele morena, piloto de avião homem, piloto de avião homem: pele morena
👨🏾‍✈	avião, homem, pele morena escura, piloto de avião homem, piloto de avião homem: pele morena escura
👨🏿‍✈	avião, homem, pele escura, piloto de avião homem, piloto de avião homem: pele escura
👩‍✈	avião, mulher, piloto de avião mulher
👩🏻‍✈	avião, mulher, pele clara, piloto de avião mulher, piloto de avião mulher: pele clara
👩🏼‍✈	avião, mulher, pele morena clara, piloto de avião mulher, piloto de avião mulher: pele morena clara
👩🏽‍✈	avião, mulher, pele morena, piloto de avião mulher, piloto de avião mulher: pele morena
👩🏾‍✈	avião, mulher, pele morena escura, piloto de avião mulher, piloto de avião mulher: pele morena escura
👩🏿‍✈	avião, mulher, pele escura, piloto de avião mulher, piloto de avião mulher: pele escura
👨‍🚀	astronauta homem, espaço, foguete, homem
👨🏻‍🚀	astronauta homem, astronauta homem: pele clara, espaço, foguete, homem, pele clara
👨🏼‍🚀	astronauta homem, astronauta homem: pele morena clara, espaço, foguete, homem, pele morena clara
👨🏽‍🚀	astronauta homem, astronauta homem: pele morena, espaço, foguete, homem, pele morena
👨🏾‍🚀	astronauta homem, astronauta homem: pele morena escura, espaço, foguete, homem, pele morena escura
👨🏿‍🚀	astronauta homem, astronauta homem: pele escura, espaço, foguete, homem, pele escura
👩‍🚀	astronauta mulher, espaço, foguete, mulher
👩🏻‍🚀	astronauta mulher, astronauta mulher: pele clara, espaço, foguete, mulher, pele clara
👩🏼‍🚀	astronauta mulher, astronauta mulher: pele morena clara, espaço, foguete, mulher, pele morena clara
👩🏽‍🚀	astronauta mulher, astronauta mulher: pele morena, espaço, foguete, mulher, pele morena
👩🏾‍🚀	astronauta mulher, astronauta mulher: pele morena escura, espaço, foguete, mulher, pele morena escura
👩🏿‍🚀	astronauta mulher, astronauta mulher: pele escura, espaço, foguete, mulher, pele escura
👨‍🚒	bombeiro, caminhão do corpo de bombeiros, homem
👨🏻‍🚒	bombeiro, bombeiro: pele clara, caminhão do corpo de bombeiros, homem, pele clara
👨🏼‍🚒	bombeiro, bombeiro: pele morena clara, caminhão do corpo de bombeiros, homem, pele morena clara
👨🏽‍🚒	bombeiro, bombeiro: pele morena, caminhão do corpo de bombeiros, homem, pele morena
👨🏾‍🚒	bombeiro, bombeiro: pele morena escura, caminhão do corpo de bombeiros, homem, pele morena escura
👨🏿‍🚒	bombeiro, bombeiro: pele escura, caminhão do corpo de bombeiros, homem, pele escura
👩‍🚒	bombeira, bombeiro, caminhão do corpo de bombeiros, mulher
👩🏻‍🚒	bombeira, bombeira: pele clara, bombeiro, caminhão do corpo de bombeiros, mulher, pele clara
👩🏼‍🚒	bombeira, bombeira: pele morena clara, bombeiro, caminhão do corpo de bombeiros, mulher, pele morena clara
👩🏽‍🚒	bombeira, bombeira: pele morena, bombeiro, caminhão do corpo de bombeiros, mulher, pele morena
👩🏾‍🚒	bombeira, bombeira: pele morena escura, bombeiro, caminhão do corpo de bombeiros, mulher, pele morena escura
👩🏿‍🚒	bombeira, bombeira: pele escura, bombeiro, caminhão do corpo de bombeiros, mulher, pele escura
👮	policial, polícia
👮🏻	pele clara, policial, policial: pele clara, polícia
👮🏼	pele morena clara, policial, policial: pele morena clara, polícia
👮🏽	pele morena, policial, policial: pele morena, polícia
👮🏾	pele morena escura, policial, policial: pele morena escura, polícia
👮🏿	pele escura, policial, policial: pele escura, polícia
👮‍♂	homem, policial, policial homem, polícia, tira
👮🏻‍♂	homem, pele clara, policial, policial homem: pele clara, polícia, tira
👮🏼‍♂	homem, pele morena clara, policial, policial homem: pele morena clara, polícia, tira
👮🏽‍♂	homem, pele morena, policial, policial homem: pele morena, polícia, tira
👮🏾‍♂	homem, pele morena escura, policial, policial homem: pele morena escura, polícia, tira
👮🏿‍♂	homem, pele escura, policial, policial homem: pele escura, polícia, tira
👮‍♀	mulher, policial, policial mulher, polícia, tira
👮🏻‍♀	mulher, pele clara, policial, policial mulher: pele clara, polícia, tira
👮🏼‍♀	mulher, pele morena clara, policial, policial mulher: pele morena clara, polícia, tira
👮🏽‍♀	mulher, pele morena, policial, policial mulher: pele morena, polícia, tira
👮🏾‍♀	mulher, pele morena escura, policial, policial mulher: pele morena escura, polícia, tira
👮🏿‍♀	mulher, pele escura, policial, policial mulher: pele escura, polícia, tira
🕵️	detetive, espião, investigador
🕵🏻	detetive, detetive: pele clara, espião, investigador, pele clara
🕵🏼	detetive, detetive: pele morena clara, espião, investigador, pele morena clara
🕵🏽	detetive, detetive: pele morena, espião, investigador, pele morena
🕵🏾	detetive, detetive: pele morena escura, espião, investigador, pele morena escura
🕵🏿	detetive, detetive: pele escura, espião, investigador, pele escura
🕵‍♂	detetive homem, espião, homem, investigador
🕵🏻‍♂	detetive homem, detetive homem: pele clara, espião, homem, investigador, pele clara
🕵🏼‍♂	detetive homem, detetive homem: pele morena clara, espião, homem, investigador, pele morena clara
🕵🏽‍♂	detetive homem, detetive homem: pele morena, espião, homem, investigador, pele morena
🕵🏾‍♂	detetive homem, detetive homem: pele morena escura, espião, homem, investigador, pele morena escura
🕵🏿‍♂	detetive homem, detetive homem: pele escura, espião, homem, investigador, pele escura
🕵‍♀	detetive mulher, espiã, investigadora, mulher
🕵🏻‍♀	detetive mulher, detetive mulher: pele clara, espiã, investigadora, mulher, pele clara
🕵🏼‍♀	detetive mulher, detetive mulher: pele morena clara, espiã, investigadora, mulher, pele morena clara
🕵🏽‍♀	detetive mulher, detetive mulher: pele morena, espiã, investigadora, mulher, pele morena
🕵🏾‍♀	detetive mulher, detetive mulher: pele morena escura, espiã, investigadora, mulher, pele morena escura
🕵🏿‍♀	detetive mulher, detetive mulher: pele escura, espiã, investigadora, mulher, pele escura
💂	guarda, segurança
💂🏻	guarda, guarda: pele clara, pele clara, segurança
💂🏼	guarda, guarda: pele morena clara, pele morena clara, segurança
💂🏽	guarda, guarda: pele morena, pele morena, segurança
💂🏾	guarda, guarda: pele morena escura, pele morena escura, segurança
💂🏿	guarda, guarda: pele escura, pele escura, segurança
💂‍♂	guarda, guarda homem, homem, segurança
💂🏻‍♂	guarda, guarda homem: pele clara, homem, pele clara, segurança
💂🏼‍♂	guarda, guarda homem: pele morena clara, homem, pele morena clara, segurança
💂🏽‍♂	guarda, guarda homem: pele morena, homem, pele morena, segurança
💂🏾‍♂	guarda, guarda homem: pele morena escura, homem, pele morena escura, segurança
💂🏿‍♂	guarda, guarda homem: pele escura, homem, pele escura, segurança
💂‍♀	guarda, guarda mulher, mulher, segurança
💂🏻‍♀	guarda, guarda mulher: pele clara, mulher, pele clara, segurança
💂🏼‍♀	guarda, guarda mulher: pele morena clara, mulher, pele morena clara, segurança
💂🏽‍♀	guarda, guarda mulher: pele morena, mulher, pele morena, segurança
💂🏾‍♀	guarda, guarda mulher: pele morena escura, mulher, pele morena escura, segurança
💂🏿‍♀	guarda, guarda mulher: pele escura, mulher, pele escura, segurança
👷	construção, pedreiro, pessoas, trabalhador de construção, trabalhador de construção civil
👷🏻	construção, pedreiro, pele clara, pessoas, trabalhador de construção, trabalhador de construção civil, trabalhador de construção civil: pele clara
👷🏼	construção, pedreiro, pele morena clara, pessoas, trabalhador de construção, trabalhador de construção civil, trabalhador de construção civil: pele morena clara
👷🏽	construção, pedreiro, pele morena, pessoas, trabalhador de construção, trabalhador de construção civil, trabalhador de construção civil: pele morena
👷🏾	construção, pedreiro, pele morena escura, pessoas, trabalhador de construção, trabalhador de construção civil, trabalhador de construção civil: pele morena escura
👷🏿	construção, pedreiro, pele escura, pessoas, trabalhador de construção, trabalhador de construção civil, trabalhador de construção civil: pele escura
👷‍♂	construção, homem, operário, pedreiro
👷🏻‍♂	construção, homem, operário, pedreiro, pedreiro: pele clara, pele clara
👷🏼‍♂	construção, homem, operário, pedreiro, pedreiro: pele morena clara, pele morena clara
👷🏽‍♂	construção, homem, operário, pedreiro, pedreiro: pele morena, pele morena
👷🏾‍♂	construção, homem, operário, pedreiro, pedreiro: pele morena escura, pele morena escura
👷🏿‍♂	construção, homem, operário, pedreiro, pedreiro: pele escura, pele escura
👷‍♀	construção, mulher, operária, pedreira
👷🏻‍♀	construção, mulher, operária, pedreira, pedreira: pele clara, pele clara
👷🏼‍♀	construção, mulher, operária, pedreira, pedreira: pele morena clara, pele morena clara
👷🏽‍♀	construção, mulher, operária, pedreira, pedreira: pele morena, pele morena
👷🏾‍♀	construção, mulher, operária, pedreira, pedreira: pele morena escura, pele morena escura
👷🏿‍♀	construção, mulher, operária, pedreira, pedreira: pele escura, pele escura
🤴	príncipe
🤴🏻	pele clara, príncipe, príncipe: pele clara
🤴🏼	pele morena clara, príncipe, príncipe: pele morena clara
🤴🏽	pele morena, príncipe, príncipe: pele morena
🤴🏾	pele morena escura, príncipe, príncipe: pele morena escura
🤴🏿	pele escura, príncipe, príncipe: pele escura
👸	conto de fadas, fantasia, princesa
